epoch,lr-AdamW,step,train_acc,train_f1_macro,train_loss,val_acc,val_f1_macro,val_f1_weighted,val_loss
34,,1574,0.8847222328186035,0.8788259029388428,0.011084787547588348,,,,
,0.0009919012692632472,1575,,,,,,,
35,,1619,,,,0.7277777791023254,0.6273861527442932,0.7633371353149414,0.052174393087625504
35,,1619,0.9166666865348816,0.912895143032074,0.010393213480710983,,,,
,0.0009919012692632472,1620,,,,,,,
36,,1664,,,,0.7333333492279053,0.6345196962356567,0.7683876752853394,0.05724572762846947
36,,1664,0.8972222208976746,0.8972594738006592,0.010195436887443066,,,,
,0.0009919012692632472,1665,,,,,,,
37,,1709,,,,0.6833333373069763,0.5989090800285339,0.7242913246154785,0.05675993859767914
37,,1709,0.9027777910232544,0.8978325128555298,0.011193053796887398,,,,
,0.0009919012692632472,1710,,,,,,,
38,,1754,,,,0.7222222089767456,0.6195305585861206,0.759581446647644,0.05257274955511093
38,,1754,0.8999999761581421,0.8951714634895325,0.010290877893567085,,,,
,0.0009919012692632472,1755,,,,,,,
39,,1799,,,,0.7444444298744202,0.6385129690170288,0.77739417552948,0.053419578820466995
39,,1799,0.9027777910232544,0.9014945030212402,0.011822855100035667,,,,
,0.0004959506346316236,1800,,,,,,,
40,,1844,,,,0.7055555582046509,0.6171892881393433,0.7433776259422302,0.050748612731695175
40,,1844,0.8833333253860474,0.8828336000442505,0.011596312746405602,,,,
,0.0004959506346316236,1845,,,,,,,
41,,1889,,,,0.7055555582046509,0.6086095571517944,0.745819628238678,0.054277487099170685
41,,1889,0.8999999761581421,0.8951475024223328,0.011204186826944351,,,,
