epoch,lr-AdamW,step,train_acc,train_f1_macro,train_loss,val_acc,val_f1_macro,val_f1_weighted,val_loss
,0.0006654754721222643,1110,,,,,,,
37,,1139,,,,0.25,0.24279484152793884,0.25532621145248413,0.3049130141735077
37,,1139,0.6722221970558167,0.6130501627922058,0.15052083134651184,,,,
,0.0006654754721222643,1140,,,,,,,
38,,1169,,,,0.22777777910232544,0.22472907602787018,0.21855874359607697,0.29621657729148865
38,,1169,0.6583333611488342,0.567482590675354,0.14534324407577515,,,,
,0.0003327377360611321,1170,,,,,,,
39,,1199,,,,0.22777777910232544,0.21596989035606384,0.21598725020885468,0.295110821723938
39,,1199,0.625,0.5557010173797607,0.149356871843338,,,,
,0.0003327377360611321,1200,,,,,,,
40,,1229,,,,0.25555557012557983,0.24865230917930603,0.2609696090221405,0.3020646870136261
40,,1229,0.6430555582046509,0.5629242658615112,0.14332571625709534,,,,
,0.0003327377360611321,1230,,,,,,,
41,,1259,,,,0.23888888955116272,0.23486120998859406,0.2455962598323822,0.30040109157562256
41,,1259,0.6458333134651184,0.558606743812561,0.14506766200065613,,,,
,0.0003327377360611321,1260,,,,,,,
42,,1289,,,,0.2777777910232544,0.2677403688430786,0.2978270351886749,0.29663947224617004
42,,1289,0.6527777910232544,0.5824053287506104,0.1448904573917389,,,,
,0.0003327377360611321,1290,,,,,,,
43,,1319,,,,0.25,0.24541634321212769,0.25001639127731323,0.30064570903778076
43,,1319,0.6611111164093018,0.5874075889587402,0.15072183310985565,,,,
,0.0003327377360611321,1320,,,,,,,
44,,1349,,,,0.23888888955116272,0.23489484190940857,0.24119850993156433,0.2983112633228302
44,,1349,0.6666666865348816,0.5794174075126648,0.14804607629776,,,,
,0.0003327377360611321,1350,,,,,,,
45,,1379,,,,0.2666666805744171,0.25777554512023926,0.28486213088035583,0.29273176193237305
45,,1379,0.6527777910232544,0.5729513168334961,0.14305488765239716,,,,
,0.0003327377360611321,1380,,,,,,,
46,,1409,,,,0.2666666805744171,0.25201287865638733,0.2894268035888672,0.29854854941368103
46,,1409,0.6458333134651184,0.5636619329452515,0.14858490228652954,,,,
,0.0003327377360611321,1410,,,,,,,
47,,1439,,,,0.23333333432674408,0.22283226251602173,0.23765142261981964,0.29419004917144775
47,,1439,0.612500011920929,0.5556076765060425,0.14903846383094788,,,,
,0.0003327377360611321,1440,,,,,,,
48,,1469,,,,0.25,0.23718073964118958,0.2648482918739319,0.3000374436378479
48,,1469,0.6430555582046509,0.5819728374481201,0.14875692129135132,,,,
,0.00016636886803056606,1470,,,,,,,
49,,1499,,,,0.28333333134651184,0.27269598841667175,0.31491202116012573,0.2976222038269043
49,,1499,0.6402778029441833,0.5584805011749268,0.14473648369312286,,,,
,0.00016636886803056606,1500,,,,,,,
50,,1529,,,,0.2611111104488373,0.25299641489982605,0.2854826748371124,0.3014119863510132
50,,1529,0.6361111402511597,0.5740096569061279,0.14308364689350128,,,,
,0.00016636886803056606,1530,,,,,,,
51,,1559,,,,0.2611111104488373,0.24863409996032715,0.29030120372772217,0.2882413864135742
51,,1559,0.6541666388511658,0.5898606181144714,0.14026188850402832,,,,
,0.00016636886803056606,1560,,,,,,,
52,,1589,,,,0.2666666805744171,0.2577110230922699,0.28672438859939575,0.2976946532726288
52,,1589,0.6416666507720947,0.5695995688438416,0.14203722774982452,,,,
,0.00016636886803056606,1590,,,,,,,
53,,1619,,,,0.27222222089767456,0.2579796314239502,0.30585187673568726,0.2986404001712799
53,,1619,0.6361111402511597,0.5629847049713135,0.14488208293914795,,,,
,0.00016636886803056606,1620,,,,,,,
54,,1649,,,,0.23333333432674408,0.2202380895614624,0.22946208715438843,0.3028723895549774
54,,1649,0.6319444179534912,0.5560369491577148,0.14972233772277832,,,,
,0.00016636886803056606,1650,,,,,,,
55,,1679,,,,0.25,0.23953618109226227,0.27289098501205444,0.3032624423503876
55,,1679,0.6555555462837219,0.5719919204711914,0.14918328821659088,,,,
,8.318443401528303e-05,1680,,,,,,,
56,,1709,,,,0.23333333432674408,0.22123830020427704,0.23855789005756378,0.2984268069267273
56,,1709,0.625,0.5458743572235107,0.14777332544326782,,,,
,8.318443401528303e-05,1710,,,,,,,
57,,1739,,,,0.23888888955116272,0.22841913998126984,0.2439611703157425,0.29261255264282227
57,,1739,0.6263889074325562,0.5552017688751221,0.1507672816514969,,,,
,8.318443401528303e-05,1740,,,,,,,
58,,1769,,,,0.25555557012557983,0.2448190450668335,0.2709772288799286,0.2923620045185089
58,,1769,0.6180555820465088,0.5488602519035339,0.14253459870815277,,,,
,8.318443401528303e-05,1770,,,,,,,
59,,1799,,,,0.2611111104488373,0.2492554485797882,0.2846049666404724,0.29572927951812744
59,,1799,0.5944444537162781,0.538184642791748,0.1502089500427246,,,,
,8.318443401528303e-05,1800,,,,,,,
60,,1829,,,,0.25,0.237264022231102,0.25950345396995544,0.29202863574028015
60,,1829,0.668055534362793,0.6011337637901306,0.14706416428089142,,,,
,8.318443401528303e-05,1830,,,,,,,
61,,1859,,,,0.23888888955116272,0.22749727964401245,0.2501724660396576,0.3007494807243347
61,,1859,0.6583333611488342,0.5813230276107788,0.14737898111343384,,,,
,4.1592217007641516e-05,1860,,,,,,,
62,,1889,,,,0.2666666805744171,0.2528778910636902,0.29562222957611084,0.298587441444397
62,,1889,0.6208333373069763,0.5622771382331848,0.1526983082294464,,,,
