epoch,lr-AdamW,step,train_acc,train_f1_macro,train_loss,val_acc,val_f1_macro,val_f1_weighted,val_loss
12,,584,,,,0.5888888835906982,0.5408289432525635,0.6373766660690308,0.0493854321539402
12,,584,0.7805555462837219,0.7575119137763977,0.024135170504450798,,,,
,0.003967605077052989,585,,,,,,,
13,,629,,,,0.605555534362793,0.5633960962295532,0.6541503667831421,0.05150314047932625
13,,629,0.8027777671813965,0.7851746082305908,0.02456364408135414,,,,
,0.003967605077052989,630,,,,,,,
14,,674,,,,0.6722221970558167,0.5858469009399414,0.7217897176742554,0.04930580407381058
14,,674,0.800000011920929,0.776858925819397,0.02336089313030243,,,,
,0.003967605077052989,675,,,,,,,
15,,719,,,,0.605555534362793,0.552952766418457,0.658703625202179,0.04659075289964676
15,,719,0.8125,0.788548469543457,0.023131445050239563,,,,
,0.003967605077052989,720,,,,,,,
16,,764,,,,0.699999988079071,0.5972996354103088,0.7446640133857727,0.04199526458978653
16,,764,0.8374999761581421,0.8322403430938721,0.018451638519763947,,,,
,0.003967605077052989,765,,,,,,,
17,,809,,,,0.5944444537162781,0.5648536682128906,0.6367486715316772,0.04919743165373802
17,,809,0.8069444298744202,0.787534236907959,0.024371104314923286,,,,
,0.003967605077052989,810,,,,,,,
18,,854,,,,0.6555555462837219,0.5801512002944946,0.7069373726844788,0.045200321823358536
18,,854,0.8527777791023254,0.8429907560348511,0.018317271023988724,,,,
,0.003967605077052989,855,,,,,,,
19,,899,,,,0.644444465637207,0.5891590118408203,0.6932878494262695,0.047898028045892715
19,,899,0.8472222089767456,0.8393893241882324,0.018146438524127007,,,,
,0.003967605077052989,900,,,,,,,
20,,944,,,,0.5722222328186035,0.5516652464866638,0.6139513254165649,0.05717163160443306
20,,944,0.8444444537162781,0.8319379687309265,0.019132085144519806,,,,
,0.003967605077052989,945,,,,,,,
21,,989,,,,0.6833333373069763,0.6079835891723633,0.7298521995544434,0.042495209723711014
21,,989,0.8500000238418579,0.8439772129058838,0.018015027046203613,,,,
,0.003967605077052989,990,,,,,,,
22,,1034,,,,0.7166666388511658,0.6260471343994141,0.7578334808349609,0.046184103935956955
22,,1034,0.8361111283302307,0.8308489918708801,0.018583133816719055,,,,
,0.003967605077052989,1035,,,,,,,
23,,1079,,,,0.7166666388511658,0.6500872373580933,0.7570562958717346,0.04939622804522514
23,,1079,0.8527777791023254,0.8500665426254272,0.01827916130423546,,,,
,0.003967605077052989,1080,,,,,,,
24,,1124,,,,0.6944444179534912,0.6101460456848145,0.7381048202514648,0.046329837292432785
24,,1124,0.8638888597488403,0.850866973400116,0.01776150055229664,,,,
,0.003967605077052989,1125,,,,,,,
25,,1169,,,,0.6499999761581421,0.5842795968055725,0.6958171725273132,0.058390114456415176
25,,1169,0.8736110925674438,0.8684353828430176,0.01347735058516264,,,,
,0.003967605077052989,1170,,,,,,,
26,,1214,,,,0.7222222089767456,0.6293370723724365,0.7623566389083862,0.04827641323208809
26,,1214,0.8847222328186035,0.88072669506073,0.01334543339908123,,,,
,0.003967605077052989,1215,,,,,,,
27,,1259,,,,0.6611111164093018,0.6228079199790955,0.7034682035446167,0.05448555573821068
27,,1259,0.8597221970558167,0.8387640714645386,0.015582150779664516,,,,
,0.003967605077052989,1260,,,,,,,
28,,1304,,,,0.6833333373069763,0.6385993957519531,0.7215002775192261,0.06036737933754921
28,,1304,0.862500011920929,0.8550227284431458,0.016893871128559113,,,,
,0.003967605077052989,1305,,,,,,,
29,,1349,,,,0.7888888716697693,0.652030348777771,0.8094562292098999,0.04886060208082199
29,,1349,0.875,0.8714128732681274,0.013785849325358868,,,,
,0.003967605077052989,1350,,,,,,,
30,,1394,,,,0.699999988079071,0.610444188117981,0.7422766089439392,0.048764050006866455
30,,1394,0.8930555582046509,0.8800495862960815,0.013577250763773918,,,,
,0.003967605077052989,1395,,,,,,,
31,,1439,,,,0.6888889074325562,0.6371604204177856,0.7326059937477112,0.05371233448386192
31,,1439,0.8736110925674438,0.8619402647018433,0.017908800393342972,,,,
,0.003967605077052989,1440,,,,,,,
32,,1484,,,,0.7055555582046509,0.6100698709487915,0.7482747435569763,0.0499575175344944
32,,1484,0.8958333134651184,0.8936530947685242,0.013863133266568184,,,,
,0.003967605077052989,1485,,,,,,,
33,,1529,,,,0.7333333492279053,0.6278728246688843,0.767371416091919,0.053867802023887634
33,,1529,0.8902778029441833,0.8866475820541382,0.013293508440256119,,,,
,0.003967605077052989,1530,,,,,,,
34,,1574,,,,0.7388888597488403,0.6488437652587891,0.7749050855636597,0.05291121453046799
34,,1574,0.8888888955116272,0.8823350071907043,0.012957906350493431,,,,
,0.003967605077052989,1575,,,,,,,
35,,1619,,,,0.6888889074325562,0.6268071532249451,0.7329443693161011,0.053097452968358994
35,,1619,0.8888888955116272,0.8828689455986023,0.013586928136646748,,,,
,0.0019838025385264945,1620,,,,,,,
36,,1664,,,,0.7055555582046509,0.6312553286552429,0.7482161521911621,0.05241215601563454
36,,1664,0.9027777910232544,0.9021420478820801,0.01193502638489008,,,,
,0.0019838025385264945,1665,,,,,,,
37,,1709,,,,0.7277777791023254,0.660415530204773,0.7666367292404175,0.05272010713815689
37,,1709,0.9013888835906982,0.8967025876045227,0.012307638302445412,,,,
,0.0019838025385264945,1710,,,,,,,
38,,1754,,,,0.7388888597488403,0.643945574760437,0.776134729385376,0.052838899195194244
38,,1754,0.9069444537162781,0.9024543166160583,0.011300328187644482,,,,
,0.0019838025385264945,1755,,,,,,,
39,,1799,,,,0.7277777791023254,0.6278340816497803,0.7664364576339722,0.04779750108718872
39,,1799,0.918055534362793,0.9173206090927124,0.012090178206562996,,,,
,0.0019838025385264945,1800,,,,,,,
40,,1844,,,,0.7666666507720947,0.6467266082763672,0.7966033816337585,0.05127345025539398
40,,1844,0.875,0.8730436563491821,0.012256596237421036,,,,
,0.0019838025385264945,1845,,,,,,,
41,,1889,,,,0.6833333373069763,0.6158008575439453,0.7285666465759277,0.054928626865148544
41,,1889,0.9097222089767456,0.9067589044570923,0.013119813054800034,,,,
,0.0019838025385264945,1890,,,,,,,
42,,1934,,,,0.7888888716697693,0.6820422410964966,0.8156534433364868,0.052858978509902954
42,,1934,0.9097222089767456,0.9054725170135498,0.009329884313046932,,,,
,0.0019838025385264945,1935,,,,,,,
43,,1979,,,,0.7666666507720947,0.6551100015640259,0.7958071231842041,0.06405454128980637
43,,1979,0.9083333611488342,0.9036427736282349,0.01202407106757164,,,,
,0.0019838025385264945,1980,,,,,,,
44,,2024,,,,0.7277777791023254,0.6468664407730103,0.7669845223426819,0.05365344136953354
44,,2024,0.9111111164093018,0.9055302143096924,0.010535314679145813,,,,
,0.0019838025385264945,2025,,,,,,,
45,,2069,,,,0.7444444298744202,0.6292158365249634,0.7790002822875977,0.05699003115296364
45,,2069,0.8986111283302307,0.8915086388587952,0.011050262488424778,,,,
,0.0019838025385264945,2070,,,,,,,
46,,2114,,,,0.7055555582046509,0.6433035135269165,0.7473173141479492,0.06081489846110344
46,,2114,0.8916666507720947,0.8869340419769287,0.013208203949034214,,,,
,0.0019838025385264945,2115,,,,,,,
47,,2159,,,,0.7444444298744202,0.6620619297027588,0.7802422642707825,0.05277017131447792
47,,2159,0.9027777910232544,0.898970901966095,0.012593641877174377,,,,
,0.0019838025385264945,2160,,,,,,,
48,,2204,,,,0.6888889074325562,0.6118566989898682,0.7325015068054199,0.052254125475883484
48,,2204,0.9125000238418579,0.9125869870185852,0.012796882539987564,,,,
,0.0009919012692632472,2205,,,,,,,
49,,2249,,,,0.7277777791023254,0.6423631906509399,0.7648986577987671,0.05519338697195053
49,,2249,0.8999999761581421,0.8960351943969727,0.010669448412954807,,,,
,0.0009919012692632472,2250,,,,,,,
50,,2294,,,,0.7722222208976746,0.6418101787567139,0.7973422408103943,0.0529065877199173
50,,2294,0.8916666507720947,0.8904092907905579,0.009756562300026417,,,,
,0.0009919012692632472,2295,,,,,,,
51,,2339,,,,0.7333333492279053,0.6502951383590698,0.7716110348701477,0.05813296511769295
51,,2339,0.8986111283302307,0.8929796814918518,0.011001366190612316,,,,
,0.0009919012692632472,2340,,,,,,,
52,,2384,,,,0.75,0.6468517780303955,0.7839219570159912,0.05790892243385315
52,,2384,0.9013888835906982,0.8975626230239868,0.01153011154383421,,,,
,0.0009919012692632472,2385,,,,,,,
53,,2429,,,,0.7222222089767456,0.6304342746734619,0.7619449496269226,0.057619959115982056
53,,2429,0.9041666388511658,0.9037689566612244,0.01073168683797121,,,,
,0.0009919012692632472,2430,,,,,,,
54,,2474,,,,0.7333333492279053,0.6481689214706421,0.771196722984314,0.05505088344216347
54,,2474,0.918055534362793,0.9156411290168762,0.010042660869657993,,,,
,0.0004959506346316236,2475,,,,,,,
55,,2519,,,,0.7444444298744202,0.6673668622970581,0.7807125449180603,0.05772389471530914
55,,2519,0.9111111164093018,0.9018251895904541,0.010087198577821255,,,,
,0.0004959506346316236,2520,,,,,,,
56,,2564,,,,0.7277777791023254,0.6278340816497803,0.7664364576339722,0.04976425692439079
56,,2564,0.9194444417953491,0.917924165725708,0.009220835752785206,,,,
,0.0004959506346316236,2565,,,,,,,
57,,2609,,,,0.7166666388511658,0.6252385973930359,0.75821852684021,0.055667635053396225
57,,2609,0.9138888716697693,0.9103189706802368,0.010905296541750431,,,,
,0.0004959506346316236,2610,,,,,,,
58,,2654,,,,0.75,0.6244176626205444,0.7818092703819275,0.060670915991067886
58,,2654,0.9125000238418579,0.9078467488288879,0.010409115813672543,,,,
,0.0004959506346316236,2655,,,,,,,
59,,2699,,,,0.7722222208976746,0.6872111558914185,0.8026074171066284,0.0659172385931015
59,,2699,0.9097222089767456,0.9094419479370117,0.010406195186078548,,,,
,0.0004959506346316236,2700,,,,,,,
60,,2744,,,,0.7444444298744202,0.6548317670822144,0.7801496982574463,0.05662284418940544
60,,2744,0.9277777671813965,0.9272021055221558,0.009620518423616886,,,,
,0.0004959506346316236,2745,,,,,,,
61,,2789,,,,0.7555555701255798,0.6733538508415222,0.7895289063453674,0.05814410373568535
61,,2789,0.9083333611488342,0.9004477262496948,0.009358583018183708,,,,
,0.0004959506346316236,2790,,,,,,,
62,,2834,,,,0.7222222089767456,0.6304342746734619,0.7619449496269226,0.05821409076452255
62,,2834,0.925000011920929,0.9254984855651855,0.009635195136070251,,,,
,0.0004959506346316236,2835,,,,,,,
63,,2879,,,,0.7333333492279053,0.6562087535858154,0.7694106101989746,0.058067046105861664
63,,2879,0.9277777671813965,0.9250584840774536,0.00847665499895811,,,,
,0.0004959506346316236,2880,,,,,,,
64,,2924,,,,0.7055555582046509,0.610375702381134,0.7468649744987488,0.06535705924034119
64,,2924,0.9291666746139526,0.9286352396011353,0.010325961746275425,,,,
,0.0004959506346316236,2925,,,,,,,
65,,2969,,,,0.7444444298744202,0.6489589214324951,0.7781376838684082,0.059613555669784546
65,,2969,0.9291666746139526,0.9199349880218506,0.01097949966788292,,,,
,0.0002479753173158118,2970,,,,,,,
66,,3014,,,,0.7222222089767456,0.6282352209091187,0.7607733011245728,0.0507977269589901
66,,3014,0.9111111164093018,0.9080536365509033,0.00894294772297144,,,,
,0.0002479753173158118,3015,,,,,,,
67,,3059,,,,0.7111111283302307,0.6170445680618286,0.75145423412323,0.05776984989643097
67,,3059,0.9027777910232544,0.9068422317504883,0.01167096383869648,,,,
,0.0002479753173158118,3060,,,,,,,
68,,3104,,,,0.7166666388511658,0.6255307197570801,0.7557781934738159,0.05911318585276604
68,,3104,0.9166666865348816,0.9128199219703674,0.00963558442890644,,,,
,0.0002479753173158118,3105,,,,,,,
69,,3149,,,,0.7277777791023254,0.6379369497299194,0.7646950483322144,0.052818264812231064
69,,3149,0.9208333492279053,0.919214129447937,0.009694909676909447,,,,
,0.0002479753173158118,3150,,,,,,,
70,,3194,,,,0.7444444298744202,0.6435009241104126,0.7795804738998413,0.05963195115327835
70,,3194,0.918055534362793,0.9158465266227722,0.010381782427430153,,,,
,0.0002479753173158118,3195,,,,,,,
71,,3239,,,,0.7166666388511658,0.6266274452209473,0.7553696632385254,0.058321263641119
71,,3239,0.9277777671813965,0.9245467185974121,0.009148775599896908,,,,
,0.0001239876586579059,3240,,,,,,,
72,,3284,,,,0.7388888597488403,0.6316103935241699,0.7738219499588013,0.0667409673333168
72,,3284,0.9125000238418579,0.9094141721725464,0.010337292216718197,,,,
,0.0001239876586579059,3285,,,,,,,
73,,3329,,,,0.7277777791023254,0.6379369497299194,0.7646950483322144,0.058183930814266205
73,,3329,0.9111111164093018,0.9076899290084839,0.010821948759257793,,,,
,0.0001239876586579059,3330,,,,,,,
74,,3374,,,,0.75,0.6518658399581909,0.7845330238342285,0.05563205108046532
74,,3374,0.9458333253860474,0.9444933533668518,0.008626691997051239,,,,
,0.0001239876586579059,3375,,,,,,,
75,,3419,,,,0.7388888597488403,0.6492464542388916,0.7740204334259033,0.05832658335566521
75,,3419,0.9208333492279053,0.9161374568939209,0.010613412596285343,,,,
,0.0001239876586579059,3420,,,,,,,
76,,3464,,,,0.75,0.6607553958892822,0.7852998375892639,0.052801813930273056
76,,3464,0.9041666388511658,0.9036318063735962,0.010723462328314781,,,,
,0.0001239876586579059,3465,,,,,,,
77,,3509,,,,0.7277777791023254,0.6336566209793091,0.7663976550102234,0.058377232402563095
77,,3509,0.9194444417953491,0.9190276861190796,0.009722515940666199,,,,
,6.199382932895295e-05,3510,,,,,,,
78,,3554,,,,0.75,0.6627774238586426,0.7849748134613037,0.054784998297691345
78,,3554,0.9125000238418579,0.9116089344024658,0.008754616603255272,,,,
,6.199382932895295e-05,3555,,,,,,,
79,,3599,,,,0.7444444298744202,0.6544594764709473,0.7781341075897217,0.06106316298246384
79,,3599,0.8972222208976746,0.8999251127243042,0.011405915953218937,,,,
,6.199382932895295e-05,3600,,,,,,,
80,,3644,,,,0.7666666507720947,0.6684479713439941,0.7957966923713684,0.0559464730322361
80,,3644,0.9138888716697693,0.9097962379455566,0.00943522248417139,,,,
,6.199382932895295e-05,3645,,,,,,,
81,,3689,,,,0.7722222208976746,0.6668270230293274,0.7993475198745728,0.05861702933907509
81,,3689,0.9111111164093018,0.912081778049469,0.011781011708080769,,,,
,6.199382932895295e-05,3690,,,,,,,
82,,3734,,,,0.7444444298744202,0.6484512090682983,0.7801263332366943,0.05902146175503731
82,,3734,0.9152777791023254,0.914660632610321,0.008610134944319725,,,,
,6.199382932895295e-05,3735,,,,,,,
83,,3779,,,,0.7333333492279053,0.6434160470962524,0.7708542346954346,0.06448851525783539
83,,3779,0.9138888716697693,0.9084022045135498,0.01022996287792921,,,,
,3.0996914664476476e-05,3780,,,,,,,
84,,3824,,,,0.75,0.6607553958892822,0.7852998375892639,0.06018584594130516
84,,3824,0.9152777791023254,0.9131224751472473,0.011143762618303299,,,,
,3.0996914664476476e-05,3825,,,,,,,
85,,3869,,,,0.7444444298744202,0.6499463319778442,0.7796703577041626,0.05782835930585861
85,,3869,0.9055555462837219,0.9039939045906067,0.010908182710409164,,,,
,3.0996914664476476e-05,3870,,,,,,,
86,,3914,,,,0.7444444298744202,0.6431489586830139,0.7775756120681763,0.05979112535715103
86,,3914,0.9111111164093018,0.9112287759780884,0.010115372017025948,,,,
,3.0996914664476476e-05,3915,,,,,,,
87,,3959,,,,0.7611111402511597,0.6722016334533691,0.7935436964035034,0.06663268059492111
87,,3959,0.9361110925674438,0.9342203736305237,0.008916695602238178,,,,
,3.0996914664476476e-05,3960,,,,,,,
88,,4004,,,,0.7055555582046509,0.6119222640991211,0.7465705871582031,0.06716644763946533
88,,4004,0.9263888597488403,0.9185753464698792,0.00922785047441721,,,,
,3.0996914664476476e-05,4005,,,,,,,
89,,4049,,,,0.7388888597488403,0.6393787264823914,0.775742769241333,0.05176635459065437
89,,4049,0.9083333611488342,0.9063898324966431,0.013085883110761642,,,,
